title,description,image,genre
Persepolis,A precocious and outspoken Iranian girl grows up during the Islamic Revolution.,https://m.media-amazon.com/images/M/MV5BMGRkZThmYzEtYjQxZC00OWEzLThjYjAtYzFkMjY0NGZkZWI4XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,war
Resistance,The story of mime Marcel Marceau as he works with a group of Jewish boy scouts and the French Resistance to save the lives of ten thousand orphans during World War II.,https://m.media-amazon.com/images/M/MV5BNjcyNjEwZTctMjcyMy00YjQ3LWIxZDMtY2NiZmM1ODQzNjg3XkEyXkFqcGdeQXVyNzI1NzMxNzM@.jpg,war
The Railway Man,"A former British Army officer, who was tortured as a prisoner of war at a Japanese labor camp during World War II, discovers that the man responsible for much of his treatment is still alive and sets out to confront him.",https://m.media-amazon.com/images/M/MV5BMTQzNDU1NjE0NF5BMl5BanBnXkFtZTgwODA3NDczMDE@.jpg,war
To Be or Not to Be,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",https://m.media-amazon.com/images/M/MV5BMGY3ZDgzY2MtNTllNi00ZWI1LTk1NTUtNWEzN2Q4YTA1ZGZiXkEyXkFqcGdeQXVyNzI1NzMxNzM@.jpg,war
The Captain,"In the last moments of World War II, a young German soldier fighting for survival finds a Nazi captain's uniform. Impersonating an officer, the man quickly takes on the monstrous identity of the perpetrators he's escaping from.",https://m.media-amazon.com/images/M/MV5BY2NiOGRlZDEtNDM5NS00OWQ0LTlkNzctMWZlMTkzNWJhZTNhXkEyXkFqcGdeQXVyODg5NTg2NDU@.jpg,war
Robert the Bruce,The story of the nobleman-turned-outlaw hero who was crowned king of Scots in the 14th century.,https://m.media-amazon.com/images/M/MV5BY2MyZjRiMzktZmIwMS00OTU3LTkxNDEtMjM2MjNkNWMxZDA5XkEyXkFqcGdeQXVyNDExMzMxNjE@.jpg,war
Danger Close,"In August 1966, in a Vietnamese rubber plantation called Long Tan, 108 young and inexperienced Australian and New Zealand soldiers are fighting for their lives against 2500 North Vietnamese and Viet Cong soldiers.",https://m.media-amazon.com/images/M/MV5BNDA3ZjczODQtMzIwNS00MGNmLWE4ODAtNWZjZDBhMzVmZDI3XkEyXkFqcGdeQXVyMzQwMTY2Nzk@.jpg,war
The Battle of Algiers,"In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government.",https://m.media-amazon.com/images/M/MV5BN2M4YTA4ZTEtN2EyNy00YTlmLWE4YzYtYjYyYjRkMWM4ZDM0XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,war
Across the River and Into the Trees,"Set in post WW2 Venice Italy, American Army Col. Richard Cantwell, haunted by the war, is a bona fide hero who faces news of his illness with stoic disregard. Determined to spend a weekend in quiet solitude, he commandeers a military driver to facilitate a visit to his old haunts in Venice. As Cantwell's plans begin to unravel, a chance encounter with a remarkable young woman begins to re kindle in him the hope of renewal. Based on the last full-length novel Hemingway published in his lifetime, ACROSS THE RIVER AND INTO THE TREES captures a fleeting moment of immortality where time stands still. The story contains the great Hemingway themes of love, war, youth, and age.",https://m.media-amazon.com/images/M/MV5BZWJiYmMzMjctZDcyYS00MzUxLTg2MTItMjQzN2Q5NDc1NGRkXkEyXkFqcGdeQXVyMjI4MDQyMTE@.jpg,war
Blitz,A tough cop is dispatched to take down a serial killer who has been targeting police officers.,https://m.media-amazon.com/images/M/MV5BMTQ2MjAyMDY0NF5BMl5BanBnXkFtZTcwODMwOTY1OQ@@.jpg,war
The Great Raid,"Taking place towards the end of WWII, 500 American Soldiers have been entrapped in a camp for 3 years. Beginning to give up hope they will ever be rescued, a group of Rangers goes on a dangerous mission to try and save them.",https://m.media-amazon.com/images/M/MV5BMjExMTEzODI3Nl5BMl5BanBnXkFtZTcwNjA1NzAzMQ@@.jpg,war
Casualties of War,"During the Vietnam War, a soldier finds himself the outsider of his own squad when they unnecessarily kidnap a female villager.",https://m.media-amazon.com/images/M/MV5BNTJjNTUxMjYtYjNlNC00NDViLWIwZjktMGNkOTQ5MDNjNTFiXkEyXkFqcGdeQXVyNTI4MjkwNjA@.jpg,war
The Siege of Jadotville,Irish Commandant Pat Quinlan leads a stand off with troops against French and Belgian Mercenaries in the Congo during the early 1960s.,https://m.media-amazon.com/images/M/MV5BOTNkNTM4YWItOGE4Mi00N2YwLThhYjUtNDZhZDAwZGUxMGE1XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,war
The Tin Drum,"In 1924, Oskar Matzerath is born in the Free City of Danzig. At age three, he falls down a flight of stairs and stops growing. In 1939, World War II breaks out.",https://m.media-amazon.com/images/M/MV5BYmM0ODBiMTQtNDFkZS00Zjg1LWFkNGMtZTg2NzBlMmZjNjlhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg,war
Captain Corelli's Mandolin,"When a fisherman leaves to fight with the Greek army during World War II, his fiancée falls in love with the local Italian commander.",https://m.media-amazon.com/images/M/MV5BNzc0MmRmZDAtZWRjYi00ODM3LTllZDEtNjljMjNiMzgxZDcyXkEyXkFqcGdeQXVyNzQ5MzY0NjM@.jpg,war
The Year of Living Dangerously,A young Australian reporter tries to navigate the political turmoil of Indonesia during the rule of President Sukarno with the help of a diminutive photographer.,https://m.media-amazon.com/images/M/MV5BNmE3MjM4MGMtYmZiMi00MzU4LTk1YWMtMjI1YmRmNDc2MjdlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,war
Burial,A small group of Russian soldiers have the task of taking Hitler's discovered remains back to Stalin in Moscow.,https://m.media-amazon.com/images/M/MV5BZGJlMTA0MjctZDQ4MS00MWE3LWEyMjUtMDFlMzYzNDZlMmE5XkEyXkFqcGdeQXVyNjQ2MjQ4MzQ@.jpg,war
Courage Under Fire,"A U.S. Army officer, despondent about a deadly mistake he made, investigates a female chopper commander's worthiness for the Medal of Honor.",https://m.media-amazon.com/images/M/MV5BODJlOTlkNzUtN2U2OC00NWUxLTg3MjgtNGVmZGU5ZTk0ZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,war
The Eagle Has Landed,A German plot to kidnap Sir Winston Churchill unfolds at the height of World War II.,https://m.media-amazon.com/images/M/MV5BOWQzNzY0MGMtZWY1NC00ZDNkLWEyODAtZmRjNDkwNzgyODY3XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,war
Rio Lobo,"After the Civil War, Cord McNally searches for the two traitors whose treachery caused the defeat of McNally's unit and the loss of a close friend.",https://m.media-amazon.com/images/M/MV5BMmQ5MGViMmYtMzEwMy00NWQxLTk4NTMtNWMxNGVmNWI2NzJhXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,war
K-19: The Widowmaker,"When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.",https://m.media-amazon.com/images/M/MV5BMWY2YjIwNDAtYjQwOC00YjY5LTk2MDUtMjY4ZDdiMjdlNjIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,war
Six Minutes to Midnight,"UK, Aug. 15, 1939: 17 days before WWII, an English teacher and his camera disappear from a coastal boarding school with 20 German teen girls. Miller gets the job six days later, secretly trying to find out what happened.",https://m.media-amazon.com/images/M/MV5BMzZlNGUzNGItNDc3MS00ZGNiLTg5ZDUtOTMwZmY2YzFiZGRlXkEyXkFqcGdeQXVyODU4NzI4NDI@.jpg,war
Catch-22,Limited series adaptation of the classic Joseph Heller novel. Follows Captain John Yossarian and airmen in World War II.,https://m.media-amazon.com/images/M/MV5BZGEzZmNhNWEtNGIwYS00YWM2LTg4NzUtMjE2N2ZmMDg0ZTE0XkEyXkFqcGdeQXVyMjYzNTk1NTE@.jpg,war
Madam Kitty,"Kitty runs a brothel in Nazi Germany where the soldiers come to ""relax"". Recording devices have been installed in each room by a power hungry army official, who plans to use the information to blackmail Hitler and gain power himself.",https://m.media-amazon.com/images/M/MV5BNzZmYzIzNmQtZGFmZC00YTBlLTlkYTYtODI5ZDAzMTY2MGJjXkEyXkFqcGdeQXVyNDE5MTU2MDE@.jpg,war
Windtalkers,"Two U.S. Marines in World War II are assigned to protect Navajo Marines, who use their native language as an unbreakable radio cypher.",https://m.media-amazon.com/images/M/MV5BYWU3NmIzMmQtZjE2Mi00NDlkLWI2NDMtZWZmYjUxZWRiZDZiL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,war
Bajirao Mastani,"An account of the romance between the Maratha general, Baji Rao I and Mastani, princess of Bundelkhand.",https://m.media-amazon.com/images/M/MV5BMWI3YTA1MDktYWNjOS00MTE5LTkzMTQtOWNiODY2MjIzYTQwXkEyXkFqcGdeQXVyMTExNDQ2MTI@.jpg,war
How I Live Now,"An American girl, sent to the English countryside to stay with relatives, finds love and purpose while fighting for her survival as war envelops the world around her.",https://m.media-amazon.com/images/M/MV5BMTU4NTg4NzgzMF5BMl5BanBnXkFtZTgwOTU1NTMxMDE@.jpg,war
The Last Son,An outlaw attempts to end his evil family line.,https://m.media-amazon.com/images/M/MV5BYjgyNGI2ZTktYzkyOS00ZjIwLTliNTItYzI1ZDlhZTA2NWU0XkEyXkFqcGdeQXVyMTA0MjcxOTI3.jpg,war
The Flowers of War,"An American finds refuge during the 1937 Japanese invasion of Nanking in a church with a group of women. Posing as a priest, he attempts to lead the women to safety.",https://m.media-amazon.com/images/M/MV5BMjE3OTUzODA3Ml5BMl5BanBnXkFtZTcwNDk5NTUyNw@@.jpg,war
Sniper. The White Raven,"After suffering a tragedy at the hand of invading soldiers in Donbas, an Ukrainian physics teacher seeks revenge. He sets his sights on an elite Russian sniper whose elimination could change the tide of the conflict.",https://m.media-amazon.com/images/M/MV5BNWMwOTgyNmMtYWNlYS00NGIyLTllOWYtZTVlNzU3N2ViZWQ5XkEyXkFqcGdeQXVyMzk3OTUyMDY@.jpg,war
Stairway to Heaven,"A British wartime aviator who cheats death must argue for his life before a celestial court, hoping to prolong his fledgling romance with an American girl.",https://m.media-amazon.com/images/M/MV5BZmQzZjIyN2EtOWI5Ni00ZDgyLTk4NGQtZmQ3ZWRhODIyZTVlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,war
The Damned,"The dramatic collapse of a wealthy, industrialist/Junker family during the reign of the Third Reich.",https://m.media-amazon.com/images/M/MV5BNWJlMTg0N2QtNTYxYi00ZWRiLWE0ODgtYmE1Nzk3OTNkM2E2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,war
While at War,Writer Miguel de Unamuno faces himself and his ideals after the 1936's military coup d'etat.,https://m.media-amazon.com/images/M/MV5BOGZjZDgxYTItMDQwYS00MWQ1LTk3ZGEtNjY1MmIwNDk5OWZjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg,war
Freaks Out,"Rome, 1943: Matilde, Cencio, Fulvio and Mario are the main attractions of the ""Mezza Piotta Circus"" run by Israel, meanwhile someone starts looking for the four freaks with a plan that could change the fate of the whole world.",https://m.media-amazon.com/images/M/MV5BMThmYmNlMGQtYWM1NC00ZDk1LWJiMTgtOWEyNTU4YTA0ZWIxXkEyXkFqcGdeQXVyMzIwNDY4NDI@.jpg,war
Midway,"The story of the Battle of Midway, told by the leaders and the sailors who fought it.",https://m.media-amazon.com/images/M/MV5BYzA5Y2Q2YjktZDYwMi00NTdmLThlMjctMmY5NDgwOWRhZDUxXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,war
Whiskey Tango Foxtrot,A journalist recounts her wartime coverage in Afghanistan.,https://m.media-amazon.com/images/M/MV5BMjIxOTIzMTM5OF5BMl5BanBnXkFtZTgwNDIxNTA1NzE@.jpg,war
Stalag 17,"After two Americans are killed while escaping from a German P.O.W. camp in World War II, the barracks black marketeer, J.J. Sefton, is suspected of being an informer.",https://m.media-amazon.com/images/M/MV5BNDMyNGU0NjUtNTIxMC00ZmU2LWE0ZGItZTdkNGVlODI2ZDcyL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,war
Red Tails,"A crew of African American pilots in the Tuskegee training program, having faced segregation while kept mostly on the ground during World War II, are called into duty under the guidance of Col. A.J. Bullard.",https://m.media-amazon.com/images/M/MV5BNDQ5MTg2NzI4OF5BMl5BanBnXkFtZTcwMDM2NzQzNg@@.jpg,war
The Secret of Santa Vittoria,"During WWII in Italy, a wine-producing village hides a million bottles from the Germans",https://m.media-amazon.com/images/M/MV5BYTcwNzY2NjEtMWJlYy00ZWI4LWE1MDYtMWU3ZGY3YzlmNTNiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg,war
Pathfinder,"A Viking boy is left behind after his clan battles a Native American tribe. Raised within the tribe, he ultimately becomes their savior in a fight against the Norsemen.",https://m.media-amazon.com/images/M/MV5BMTk5MDY0NTA1OV5BMl5BanBnXkFtZTcwNjE0MDM0MQ@@.jpg,war
Victory,"As allied P.O.W.s prepare for a soccer game against the German National Team to be played in Nazi-occupied Paris, the French Resistance and British officers are making plans for the team's escape.",https://m.media-amazon.com/images/M/MV5BMDVhZjBiNDgtZTY1YS00Y2I3LTgwYTUtMDExYzNjMDNkMDQ3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg,war
Come Out Fighting,"Late 1944 during WWII, the American army have raced their way through the countryside on the border of France entering Nazi Germany. Hitler desperate to turn the tide, has deployed his secret weapon: an M-262 fighter jet. Lieutenant Frank Ross, a P-51 Mustang fighter pilot, encounters a Nazi weapon, and an intense aerial battle quickly ensues. Lieutenant Frank Ross is unsuccessful in the fight and is forced to eject from his own plane, landing himself behind enemy lines. Waiting for a rescue team, Frank finds himself in the middle of a German ambush against an American Tanker Patrol. Leading the USA Patrol is the 2nd Lt. Robert Hayes along with his right hand soldier, ""Sergeant A.J. Red McCarron and also Private Michael ""Salty"" Buttons serving the famed 761st Tank Battalion known as ""The Black Panthers."" Buttons and the others must find a way to put differences aside and band together to win this war.::Midwest Midwest",https://m.media-amazon.com/images/M/MV5BZTVkNWFkYWItYjU4Ni00MmQ2LWJmYWItMWY2YzY0ZjFlMTE1XkEyXkFqcGdeQXVyMDI4NjM1MQ@@.jpg,war
The Big Red One,A hardened sergeant and the four core members of his infantry unit try to survive World War II as they move from battle to battle throughout Europe.,https://m.media-amazon.com/images/M/MV5BMGM3MmI0ZDUtYzE1ZS00YWE4LWEzY2UtNjhiZTBiZTEyMzY1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,war
Our Miss Fred,"Shakespearian actor Fred Wimbush's drafted during WWII. While entertaining the troops with his drag act one day, the Germans capture them. Thinking he's a girl, they let him go. He mustn't break his character until he reaches safety.",https://m.media-amazon.com/images/M/MV5BMDU2ZDE2OWItNDgxYi00Nzk5LWEwM2EtOTE5Y2U0ZWFjNDZlXkEyXkFqcGdeQXVyMzU0NzkwMDg@.jpg,war
Waterloo,"Facing the decline of everything he has worked to obtain, conqueror Napoleon Bonaparte and his army confront the British at the Battle of Waterloo.",https://m.media-amazon.com/images/M/MV5BNGQxYzM1ZWUtYjdlMS00M2EyLTg1MmUtNTFmZTE3NGVkMTgyXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,war
Tora! Tora! Tora!,"The story of the 1941 Japanese air raid on Pearl Harbor, and the series of preceding American blunders that aggravated its effectiveness.",https://m.media-amazon.com/images/M/MV5BY2MyZWY2ZDAtOTM5ZC00NTM4LTgxNWYtYjBiMTFkNjFjNTM4XkEyXkFqcGdeQXVyNjQzNDI3NzY@.jpg,war
Their Finest,"A former secretary, newly appointed as a scriptwriter for propaganda films, joins the cast and crew of a major production while the Blitz rages around them.",https://m.media-amazon.com/images/M/MV5BNGIwMzIzY2EtZWI1Yi00N2E3LWI0OGMtNmU0MjNmMmNhZmU4XkEyXkFqcGdeQXVyNzY1NzQ2MDk@.jpg,war
Exodus,"The defiant leader Moses rises up against Egyptian Pharaoh Ramses II, setting six hundred thousand slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",https://m.media-amazon.com/images/M/MV5BMjI3MDY0NjkxNl5BMl5BanBnXkFtZTgwNTM3NTA0MzE@.jpg,war
White Bird: A Wonder Story,"Based on the book by the best-selling author of Wonder, this uplifting movie shows how one act of kindness can live on forever",https://m.media-amazon.com/images/M/MV5BMGE4NDRjYmMtMjM5ZC00YjI3LWJlNWMtZGRjOWYyZTE5N2Y2XkEyXkFqcGdeQXVyMjMxOTE0ODA@.jpg,war
A Private War,"One of the most celebrated war correspondents of our time, Marie Colvin is an utterly fearless and rebellious spirit, driven to the frontline of conflicts across the globe to give voice to the voiceless.",https://m.media-amazon.com/images/M/MV5BODFkMzljMWUtY2NjNS00NjZhLTk4MDItYWNjMjIyODZlNDc1XkEyXkFqcGdeQXVyNzEyMTk0MzM@.jpg,war
Beau travail,"This film focuses on an ex-Foreign Legion officer as he recalls his once-glorious life, leading troops in Djibouti.",https://m.media-amazon.com/images/M/MV5BNGE4NGExNzctYjY2Yy00Nzg4LTkyNjAtNDYzMDQyYWM4ZDFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,war
Green Zone,Discovering covert and faulty intelligence causes a U.S. Army officer to go rogue as he hunts for Weapons of Mass Destruction in an unstable region.,https://m.media-amazon.com/images/M/MV5BMTYzMTA1NDMyNV5BMl5BanBnXkFtZTcwMzUwODY5Mg@@.jpg,war
The Alamo,"Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio Texas.",https://m.media-amazon.com/images/M/MV5BMTAzOTQ5Nzg4MzheQTJeQWpwZ15BbWU2MDQwODAxNw@@.jpg,war
Birdy,After two friends return home from the Vietnam War one becomes mentally unstable and obsesses with becoming a bird.,https://m.media-amazon.com/images/M/MV5BNDEyMzJjZGQtZDhiOC00YjdmLTg1Y2ItZjA1MmFmNTFhYzRjXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,war
Hondo,Army dispatch rider Hondo Lane discovers a woman and young son living in the midst of warring Apaches and becomes their protector.,https://m.media-amazon.com/images/M/MV5BY2JiZjM0N2EtZWQ1Mi00ZTI4LWFlY2MtMjM3YzkwNjYxN2ExXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,war
The Conference,"On January 20, 1942, leading representatives of the German Nazi regime met in a villa in Berlin-Wannsee for a meeting that went down in history as the Wannsee Conference, at which the systematic murder of 11 million Jews was decided.",https://m.media-amazon.com/images/M/MV5BMzEyNWJlY2MtNDcwYi00NTFhLWIxZGEtOWY3NzJmNDE1NDhlXkEyXkFqcGdeQXVyMDAyMjM2OQ@@.jpg,war
Red Cliff,The first chapter of a two-part story centered on a battle fought in China's Three Kingdoms period (220-280 A.D.).,https://m.media-amazon.com/images/M/MV5BMTcyOTQ3NDA1OV5BMl5BanBnXkFtZTcwMDY3NzM4Mg@@.jpg,war
No Man's Land,"Six unemployed steel workers form a male striptease act. The women cheer them on to go for ""the full monty"" - total nudity.",https://m.media-amazon.com/images/M/MV5BY2NjMGQzZmItMTMwYS00MDA2LWFmZmYtNjA4MTQ2ODNjYzRiXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,war
Hansan: Rising Dragon,"Follow-up to 2014's The Admiral: Roaring Currents, which explores the historic Battle of Hansan Island.",https://m.media-amazon.com/images/M/MV5BMWYzM2MzOTctODQwYy00YTFmLWIyMDItMjQ5MDk4YzBlYmFiXkEyXkFqcGdeQXVyMTUzOTcyODA5.jpg,war
Of Love and Shadows,"Chile 1973 is ruled by the dictator Pinochet. The wealthy don't see the violence, terror, executions etc. including Irene. She's engaged to an officer in the fascist military. She meets Francisco who opens her eyes to truth and love.",https://m.media-amazon.com/images/M/MV5BMTIwOTMxMjk4OV5BMl5BanBnXkFtZTcwMzUzODkyMQ@@.jpg,war
Coriolanus,A banished hero of Rome allies with a sworn enemy to take his revenge on the city.,https://m.media-amazon.com/images/M/MV5BMTcyMjAwMjA2N15BMl5BanBnXkFtZTcwOTI0MjA0Ng@@.jpg,war
The Keeper,"The love story of a young English woman and a German PoW, who together overcome prejudice, public hostility and personal tragedy.",https://m.media-amazon.com/images/M/MV5BOGY2ODI0NDMtMmViMS00NGI2LWJlYWQtODk4NzlkNGVmMjU0XkEyXkFqcGdeQXVyNzE1ODI0OTg@.jpg,war
Rules of Engagement,"Two couples and their single friend, all at different stages in their relationships, deal with the complications of dating, commitment, and marriage.",https://m.media-amazon.com/images/M/MV5BOGUwYTE2MTUtOGVhZi00MTM1LWI3YWItYWExNjlhMDZkODVmXkEyXkFqcGdeQXVyNjg2NjQwMDQ@.jpg,war
The Messenger,An American soldier struggles with an ethical dilemma when he becomes involved with a widow of a fallen officer.,https://m.media-amazon.com/images/M/MV5BMTQyMzQ2Nzc5Ml5BMl5BanBnXkFtZTcwNDk4NjAyMw@@.jpg,war
The Bridges at Toko-Ri,"Set during the Korean War, a Navy fighter pilot must come to terms with with his own ambivalence towards the war and the fear of having to bomb a set of highly defended bridges. The ending of this grim war drama is all tension.",https://m.media-amazon.com/images/M/MV5BYzM4YjFkMDYtOWVmNS00YTJjLTllZjAtMDg3Yzg3MDMyYjFkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg,war
The Ottoman Lieutenant,This movie is a love story between an idealistic American nurse and a Turkish officer in World War I.,https://m.media-amazon.com/images/M/MV5BMTg3ZDVlMjgtNTM4Yi00ZTQ3LThmM2QtYzdjZmRjMTcxMTkzXkEyXkFqcGdeQXVyNDExMzMxNjE@.jpg,war
The Four Feathers,A young British officer resigns his commission just before his regiment is sent to battle and soon receives four white feathers from his friends and fiancee as symbols of what they view as his cowardice.,https://m.media-amazon.com/images/M/MV5BMTYzOTMxNzg0MV5BMl5BanBnXkFtZTYwMjQwMDQ3.jpg,war
36 Hours,"Germans kidnap an American major and try to convince him that World War II is over, so that they can get details about the Allied invasion of Europe out of him.",https://m.media-amazon.com/images/M/MV5BN2ExMGRmNjgtY2RkNy00MDU5LWI5ODctYTYxZGU5MmU3Y2VhXkEyXkFqcGdeQXVyNDgyODgxNjE@.jpg,war
Cyrano de Bergerac,"Famed swordsman and poet Cyrano de Bergerac is in love with his cousin Roxane. He has never expressed his love for her as he his large nose undermines his self-confidence. Then he finds a way to express his love to her, indirectly.",https://m.media-amazon.com/images/M/MV5BOGEzOGJkMzktODU0Zi00NTI5LWEyNmUtMjliMjY3ODMzMTdhXkEyXkFqcGdeQXVyNjA0Mzc0MzI@.jpg,war
Kagemusha,A petty thief with an utter resemblance to a samurai warlord is hired as the lord's double. When the warlord later dies the thief is forced to take up arms in his place.,https://m.media-amazon.com/images/M/MV5BYjk4NzAwYTgtZTdmNi00NDI3LWJkNjAtNmQ2MGU5NmUzMWI3XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,war
Sisu,"When an ex-soldier who discovers gold in the Lapland wilderness tries to take the loot into the city, Nazi soldiers led by a brutal SS officer battle him.",https://m.media-amazon.com/images/M/MV5BNzA5MmNkYWYtYTdkYi00OTg5LWEzNDAtMmVhZTBiMDRjYjg1XkEyXkFqcGdeQXVyMTg2NjYzOA@@.jpg,war
The Water Horse,A lonely boy discovers a mysterious egg that hatches a sea creature of Scottish legend.,https://m.media-amazon.com/images/M/MV5BMTc1MjcxMjg5OV5BMl5BanBnXkFtZTcwNDE1NzYzMw@@.jpg,war
Kilo Two Bravo,"Kajaki Dam 2006. A company of young British soldiers encounter an unexpected, terrifying enemy. A dried-out river bed, and under every step the possibility of an anti-personnel mine. A mine that could cost you your leg - or your life.",https://m.media-amazon.com/images/M/MV5BMTQ5MjQ2MjU5NV5BMl5BanBnXkFtZTgwMzI2Mzg5NjE@.jpg,war
Damn the Defiant!,"On the H.M.S. Defiant, during the French Revolutionary War, fair Captain Crawford is locked in a battle of wills against his cruel second-in-command Lieutenant Scott-Padget, whose heavy-handed command style pushes the crew to mutiny.",https://m.media-amazon.com/images/M/MV5BMTY0Y2ZmMTgtODFhMi00ZmRhLTkwZGMtMzI1ZDA1OTAxMjg5L2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@.jpg,war
Salvador,A burnt-out photojournalist becomes involved in a Central American revolution.,https://m.media-amazon.com/images/M/MV5BNjUwNzc1YTEtNWUzNi00MzZlLTk0NTctMzM2ODAxZTg4NzkyXkEyXkFqcGdeQXVyMTg2NTc4MzA@.jpg,war
The General,"After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through enemy lines.",https://m.media-amazon.com/images/M/MV5BYmRiMDFlYjYtOTMwYy00OGY2LWE0Y2QtYzQxOGNhZmUwNTIxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,war
Lions for Lambs,"Injuries sustained by two Army rangers behind enemy lines in Afghanistan set off a sequence of events involving a congressman, a journalist and a professor.",https://m.media-amazon.com/images/M/MV5BMTcyMzc0MzYyM15BMl5BanBnXkFtZTcwMTM2NDk0NA@@.jpg,war
Talk to Me,"When a group of friends discover how to conjure spirits using an embalmed hand, they become hooked on the new thrill, until one of them goes too far and opens the door to the spirit world forcing them to choose who to trust: the dead or the living.::Official Synopsis 2",https://m.media-amazon.com/images/M/MV5BYmRlNDBjNGMtZDMzNy00YzE4LTlhNzYtYTI2YjU2NzVmZDQzXkEyXkFqcGdeQXVyMTY1MTcxMzc@.jpg,war
Slaughterhouse-Five,Billy Pilgrim has mysteriously become unstuck in time. He goes on an uncontrollable trip back and forth from his birth in New York to life on a distant planet and back again to the horrors of the 1945 fire-bombing of Dresden.,https://m.media-amazon.com/images/M/MV5BNDQzZGUzNzQtMGQyOC00Nzg0LWEyZWQtN2QwOWU5Yjk5YTExXkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg,war
Emperor,"Action epic about young Johanna ""Of Ghent"" (Sophie Cookson), who seeks revenge on the holy Roman Emperor Charles V (Adrian Brody) for the death of her father. It happens in a world of wealth, debauchery, violent retaliations, sex, manipulation, and treason. It's the sixteenth century revisited.",https://m.media-amazon.com/images/M/MV5BMjA4MDIwOTk1N15BMl5BanBnXkFtZTgwNDY0NzU3NjE@.jpg,war
A Nightingale Falling,"Set in Ireland during the War of Independence, two sisters lives are changed forever as they care for a wounded soldier. What transpires is a tragic love story of a household and its inhabitants, caught in the crucible of dark deep secrets.",https://m.media-amazon.com/images/M/MV5BNTQ3MTAwNjU5M15BMl5BanBnXkFtZTgwNjY0NDUzMjE@.jpg,war
Air America,A young pilot finds himself recruited unwittingly into a covert and corrupt CIA airlift operation in Laos during the Vietnam conflict.,https://m.media-amazon.com/images/M/MV5BNDRiNzdlYzUtNzIxMy00OGI4LThlNjQtNTI3Njg5NjVlOWJkL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@.jpg,war
Enigma,"During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.",https://m.media-amazon.com/images/M/MV5BOTgwMzFiMWYtZDhlNS00ODNkLWJiODAtZDVhNzgyNzJhYjQ4L2ltYWdlXkEyXkFqcGdeQXVyNzEzOTYxNTQ@.jpg,war
Recon,"The story of four American soldiers, who, after they witness a vicious murder of an innocent civilian at the hands of their Sergeant, are sent on a suicide mission led by a local partisan.",https://m.media-amazon.com/images/M/MV5BODNmY2UzMDctMzY1MS00ODczLWJiNGItODdjYmI5ZDEyMzhhXkEyXkFqcGdeQXVyMTg1MzYyMg@@.jpg,war
When the Wind Blows,A naive elderly British rural couple survive the initial onslaught of a nuclear war.,https://m.media-amazon.com/images/M/MV5BZGZmYTlkZmUtYmU5ZS00YzkyLTkyODQtNWVjMDdmZDdkZWU4XkEyXkFqcGdeQXVyODY2ODk0MDQ@.jpg,war
