title,description,image,genre,image_name,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film noir,history,horror,music,musical,mystery,romance,sci-fi,short film,sport,superhero,thriller,war,western
The Adventures of Paddington,animated version of the paddington bear stories,https://m.media-amazon.com/images/M/MV5BMjRkMjQxNWItZjIxZC00NmI1LWIwNTQtM2Q3ZDBjZDMwZmU2XkEyXkFqcGdeQXVyMTA1NTQ5Nzcz.jpg,['short film'],short film_2460.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Adventures of Pinocchio,one of puppetmaker geppettos creations comes magically to life this puppet named pinocchio has one major desire to become a real boy someday but he has to learn to act responsibly,https://m.media-amazon.com/images/M/MV5BNDdiZWM4ZDAtYTM2Yi00MDg3LTk4MTItZjc3Y2Y2YzI0ZTcyXkEyXkFqcGdeQXVyMTk5MjAyMjM@.jpg,['musical'],musical_2461.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Adventures of Puss in Boots,the famous cat protects the city of san lorenzo a mythical land invisible to the outside world,https://m.media-amazon.com/images/M/MV5BNTU3MTI0NDE1M15BMl5BanBnXkFtZTgwMzU2ODI5NDE@.jpg,['short film'],short film_2462.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Adventures of Tintin,intrepid reporter tintin and captain haddock set off on a treasure hunt for a sunken ship commanded by haddocks ancestor,https://m.media-amazon.com/images/M/MV5BNDE5MDExNTQ1OF5BMl5BanBnXkFtZTcwMDIxMTM5Ng@@.jpg,['animation'],animation_2463.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The After Party,when an aspiring rapper goes viral for all the wrong reasons he thinks his career is over but when his best friend gets them into a wild nyc after party he gets one more chance to make the impossible happen,https://m.media-amazon.com/images/M/MV5BMTU1NjgwODUyNV5BMl5BanBnXkFtZTgwOTQ0NTc5NTM@.jpg,['music'],music_2464.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Aftermath,post world war ii a british colonel and his wife are assigned to live in hamburg during the postwar reconstruction but tensions arise with the german who previously owned the house,https://m.media-amazon.com/images/M/MV5BMTk2MDEyNTE5M15BMl5BanBnXkFtZTgwMzY1NDM4NjM@.jpg,['war'],war_2465.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
The Age of Adaline,a young woman born at the turn of the 20th century is rendered ageless after an accident after many solitary years she meets a man who complicates the eternal life she has settled into,https://m.media-amazon.com/images/M/MV5BMTAzMTQzMTA2MjheQTJeQWpwZ15BbWU4MDk2MTg2MzUx.jpg,['romance'],romance_2466.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Alamo,based on the 1836 standoff between a group of texan and tejano men led by davy crockett and jim bowie and mexican dictator santa annas forces at the alamo in san antonio texas,https://m.media-amazon.com/images/M/MV5BMTAzOTQ5Nzg4MzheQTJeQWpwZ15BbWU2MDQwODAxNw@@.jpg,"['war', 'western', 'western']",war western western_2467.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
The Amazing Maurice,this story follows maurice a goofy streetwise cat who has the perfect moneymaking scam he finds a dumblooking kid who plays a pipe and has his very own horde of rats who are strangely literate,https://m.media-amazon.com/images/M/MV5BNWEyYzc2YjItYzY4Ni00ZTY2LWJjYTItMjJiYTE1MWNkZTU4XkEyXkFqcGdeQXVyODUwMzI1NTI@.jpg,['animation'],animation_2468.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Amazing Spider-Man,after peter parker is bitten by a genetically altered spider he gains newfound spiderlike powers and ventures out to save the city from the machinations of a mysterious reptilian foe,https://m.media-amazon.com/images/M/MV5BMjMyOTM4MDMxNV5BMl5BanBnXkFtZTcwNjIyNzExOA@@.jpg,"['action', 'adventure', 'sci-fi', 'superhero']",action adventure scifi superhero_2469.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
The Angry Birds Movie 2,the flightless birds and scheming green pigs take their feud to the next level,https://m.media-amazon.com/images/M/MV5BYzdkNGJhNzQtMjY1OC00MDI3LTk0ZDUtNzU0MGZiY2YwZGUxXkEyXkFqcGdeQXVyNzMxNjQxMTk@.jpg,['animation'],animation_2470.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Apple Dumpling Gang,three orphan children strike gold in 1878 california,https://m.media-amazon.com/images/M/MV5BZTc5NDk1NDgtMThmYy00MWViLTk2ZjUtNTQyMDI1MDI0MDRjXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,['western'],western_2471.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The Aristocats,with the help of a smooth talking tomcat a family of parisian felines set to inherit a fortune from their owner try to make it back home after a jealous butler kidnaps them and leaves them in the country,https://m.media-amazon.com/images/M/MV5BZWYzNWU5ZDYtMDhjYy00NGVmLTliZjgtOTY4ZDJhYzA1NTVhXkEyXkFqcGdeQXVyODUzMjQxMTA@.jpg,['animation'],animation_2472.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Asphalt Jungle,a major heist goes off as planned but then double crosses bad luck and solid police work cause everything to unravel,https://m.media-amazon.com/images/M/MV5BNWYxNWZjZmEtOTk1Ny00ZWE0LWI1YjAtZmQ0ZjM4OGUwNmJjXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg,['film noir'],film noir_2473.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Assassination of Jesse James by the Coward Robert Ford,robert ford whos idolized jesse james since childhood tries hard to join the reforming gang of the missouri outlaw but gradually becomes resentful of the bandit leader,https://m.media-amazon.com/images/M/MV5BMTY2NDI2MTc2NV5BMl5BanBnXkFtZTcwNjA2NTQzMw@@.jpg,"['biography', 'history']",biography history_2474.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Audition,robert de niro and leonardo dicaprio must compete for the lead role in martin scorseses next film,https://m.media-amazon.com/images/M/MV5BMjZlOTAzNTYtMTA5YS00NjU0LThiZTEtYTBjYmZkMGE1NDRlXkEyXkFqcGdeQXVyNDkzNTM2ODg@.jpg,['short film'],short film_2475.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Automat,documentary centers on the vending machine popularized in the 20th century that offered fresh cooked meals in a commissarystyle eatery,https://m.media-amazon.com/images/M/MV5BMTk1NDUyMmMtNzhmOS00ZDhmLTg2ZDktOTFlM2QxZWFhMTZkXkEyXkFqcGdeQXVyNTk0MTA2NDU@.jpg,['documentary'],documentary_2476.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Avengers,earths mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous loki and his alien army from enslaving humanity,https://m.media-amazon.com/images/M/MV5BNDYxNjQyMjAtNTdiOS00NGYwLWFmNTAtNThmYjU5ZGI2YTI1XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,"['action', 'adventure', 'sci-fi', 'superhero']",action adventure scifi superhero_2477.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
The BFG,an orphan little girl befriends a benevolent giant who takes her to giant country where they attempt to stop the maneating giants that are invading the human world,https://m.media-amazon.com/images/M/MV5BNjAzOTUzNTY3Ml5BMl5BanBnXkFtZTgwMjYwNzE5ODE@.jpg,['family'],family_2478.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Baader Meinhof Complex,a look at germanys terrorist group the red army faction raf which organized bombings robberies kidnappings and assassinations in the late 1960s and 70s,https://m.media-amazon.com/images/M/MV5BOWViYjU3MGYtMTExYy00OTgzLThiZWItZTgwNDI0NDM3OWNlXkEyXkFqcGdeQXVyMDAyMjM2OQ@@.jpg,['history'],history_2479.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Babadook,a single mother and her child fall into a deep well of paranoia when an eerie childrens book titled mister babadook manifests in their home,https://m.media-amazon.com/images/M/MV5BMTk0NzMzODc2NF5BMl5BanBnXkFtZTgwOTYzNTM1MzE@.jpg,['mystery'],mystery_2480.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Babysitter,when cole stays up past his bedtime he discovers that his hot baby sitter belongs to a satanic cult that will stop at nothing to keep him quiet,https://m.media-amazon.com/images/M/MV5BMTY0MDUwNzg5OV5BMl5BanBnXkFtZTgwNTY4NjU3MzI@.jpg,['horror'],horror_2481.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Babysitter: Killer Queen,two years after cole survived a satanic blood cult hes living another nightmare high school and the demons from his past still making his life hell,https://m.media-amazon.com/images/M/MV5BMWEwMDU3MWUtZTdiMy00Yjg5LWFiNWYtYTRmZGExNzk5YjQ2XkEyXkFqcGdeQXVyNTUwOTkzMzY@.jpg,"['comedy', 'horror']",comedy horror_2482.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Bad Batch,the bad batch of elite and experimental clones make their way through an everchanging galaxy in the immediate aftermath of the clone wars,https://m.media-amazon.com/images/M/MV5BNDA5YzQzYmItZTE4NC00NTNkLTljZGItNDQ0YjI3MzdhZjlhXkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg,"['mystery', 'romance', 'sci-fi']",mystery romance scifi_2483.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
The Bad News Bears,an aging downonhisluck exminor leaguer coaches a team of misfits in an ultracompetitive california little league,https://m.media-amazon.com/images/M/MV5BNTU1ZjNmNjktNjk4Yy00MzdjLTk0YzktMDRlYTllMjE0N2I0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['family'],family_2484.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Ballad of Buster Scruggs,six tales of life and violence in the old west following a singing gunslinger a bank robber a traveling impresario an elderly prospector a wagon train and a perverse pair of bounty hunters,https://m.media-amazon.com/images/M/MV5BYjRkYTI3M2EtZWQ4Ny00OTA2LWFmMTMtY2E4MTEyZmNjOTMxXkEyXkFqcGdeQXVyNDg4NjY5OTQ@.jpg,"['drama', 'musical', 'romance', 'western']",drama musical romance western_2485.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The Banker,in the 1960s two africanamerican entrepreneurs hire a workingclass white man to pretend to be the head of their business empire while they pose as a janitor and chauffeur,https://m.media-amazon.com/images/M/MV5BZWIzZmQ3Y2EtZTEyMC00MTk1LTlkMzktNmFkMjAzOWM2ZWViXkEyXkFqcGdeQXVyNjM2MDMxMDk@.jpg,['biography'],biography_2486.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Banshees of Inisherin,two lifelong friends find themselves at an impasse when one abruptly ends their relationship with alarming consequences for both of them,https://m.media-amazon.com/images/M/MV5BM2NlZDI0ZDktNTg5OS00ZjQ1LWI4MDEtN2I0MDE5NWRiNzA4XkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg,['drama'],drama_2487.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Batman,when a sadistic serial killer begins murdering key political figures in gotham batman is forced to investigate the citys hidden corruption and question his familys involvement,https://m.media-amazon.com/images/M/MV5BMDdmMTBiNTYtMDIzNi00NGVlLWIzMDYtZTk3MTQ3NGQxZGEwXkEyXkFqcGdeQXVyMzMwOTU5MDk@.jpg,"['superhero', 'superhero']",superhero superhero_2488.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
The Batman: Deleted Arkham Scene,in a deleted scene from the batman 2022 batman consults an old acquaintance and arkham inmate about the riddlers crime spree,https://m.media-amazon.com/images/M/MV5BYTc5MTBiZjQtZGM3ZC00NzExLWE5YTktN2FjNTlhNjIzYWU4XkEyXkFqcGdeQXVyMTEyNzgwMDUw.jpg,['short film'],short film_2489.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Battle at Apache Pass,when cochise bands together with geronimo and other indian tribes major colton abandons his fort heading towards fort sheridan through apache pass the only thing in his way are the indians he used to call his friends,https://m.media-amazon.com/images/M/MV5BMmNlZmM0NWYtZjZkZS00YjM5LWE5ZTItNjlhZDgyMTJhM2ZkXkEyXkFqcGdeQXVyNjYzNTAzODg@.jpg,['western'],western_2490.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The Battle of Algiers,in the 1950s fear and violence escalate as the people of algiers fight for independence from the french government,https://m.media-amazon.com/images/M/MV5BN2M4YTA4ZTEtN2EyNy00YTlmLWE4YzYtYjYyYjRkMWM4ZDM0XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,['war'],war_2491.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
The Battle of Britain,in 1940 the british royal air force fights a desperate battle to prevent the luftwaffe from gaining air superiority over the english channel as a prelude to a possible axis invasion of the uk,https://m.media-amazon.com/images/M/MV5BYjY1NmY1MzUtOTgwYy00Mzk0LThkNzgtZGRhNWU4NmFmYzMyL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@.jpg,"['history', 'war']",history war_2492.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
The Beach,on vacation in thailand richard sets out for an island rumored to be a solitary beach paradise,https://m.media-amazon.com/images/M/MV5BNTljZTUzYWUtOTI4YS00NmZlLWE5MmQtZjFlZDZhNjg4MjQxXkEyXkFqcGdeQXVyNTc1NTQxODI@.jpg,['romance'],romance_2493.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Beast Must Die,following the death of her son in a hit and run all frances cairnes wants is to hunt down and kill the man she believes is responsible when she finally tracks him down she tricks her way into his house and plots his murder from within,https://m.media-amazon.com/images/M/MV5BMDk1Y2I1YWQtYzFjNC00YTA3LWEwYWYtZjllYmZkNGI2ZjcwXkEyXkFqcGdeQXVyMTI0MDY5NzI@.jpg,['film noir'],film noir_2494.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Beatles: Get Back,documentary about the music group the beatles featuring instudio footage that was shot in early 1969 for the 1970 feature film let it be,https://m.media-amazon.com/images/M/MV5BNjMxMjE5ZTEtMjgyOC00ODM4LWJjZDAtMjcwZDBlNzZhZTkyXkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg,['documentary'],documentary_2495.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Best Little Whorehouse in Texas,a towns sheriff and regular patron of a historical whorehouse fights to keep it running when a television reporter targets it as the devils playhouse,https://m.media-amazon.com/images/M/MV5BM2Y3M2Y1MzUtNWViYi00YzZjLWE0YzUtMWVjYzc2YjI3Y2I2L2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,['musical'],musical_2496.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Best of Enemies,civil rights activist ann atwater faces off against cp ellis exalted cyclops of the ku klux klan in 1971 durham north carolina over the issue of school integration,https://m.media-amazon.com/images/M/MV5BMjQ5MjA2NDkyM15BMl5BanBnXkFtZTgwNTIwNjUzNzM@.jpg,['history'],history_2497.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Big Blue,the rivalry between enzo and jacques two childhood friends and now worldrenowned free divers becomes a beautiful and perilous journey into oneself and the unknown,https://m.media-amazon.com/images/M/MV5BOTg5NGE1MjYtZjU3Zi00NWZhLTg4ZmEtMDI0YzMwN2Y2NDIxXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,['sport'],sport_2498.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Big Bluff,when a scheming fortune hunter finds his rich wife is not going to die as expected he and his lover make other plans to get her millions,https://m.media-amazon.com/images/M/MV5BZjVkMDYwMjQtMzg4Yi00ODZlLTg3NWItZDc0OTUzYjFmNDRkXkEyXkFqcGdeQXVyMDY4MzkyNw@@.jpg,['film noir'],film noir_2499.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Big Caper,a confidence couple pose as husband and wife while attempting a bank heist,https://m.media-amazon.com/images/M/MV5BMmRmODY4NjUtZGExYy00Nzg3LTljMTctODU3NjU1YjMwMTJjXkEyXkFqcGdeQXVyNTk1MTk0MDI@.jpg,['film noir'],film noir_2500.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Big Clock,a magazine tycoon commits a murder and pins it on an innocent man who then tries to solve the murder himself,https://m.media-amazon.com/images/M/MV5BYjM0ODQ2N2ItNDRmMC00MjZkLWI1NmUtN2U5NTI4MGEzMmE5XkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg,['film noir'],film noir_2501.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Big Combo,a police lieutenant is ordered to stop investigating deadly crime boss mr brown because he hasnt been able to get any hard evidence against him he goes after browns girlfriend who despises him for information instead,https://m.media-amazon.com/images/M/MV5BMzc2YzE5MzUtYzdkZS00YWU4LTkyYTgtMGUzNWQ3YmZjMzI2XkEyXkFqcGdeQXVyMTk2MzI2Ng@@.jpg,['film noir'],film noir_2502.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Big Country,a new england sea captain in the 1880s arrives at his fiancées sprawling texas ranch where he becomes embroiled in a feud between two families over a valuable patch of land,https://m.media-amazon.com/images/M/MV5BNDAwMTViNWEtNmQ0ZC00NGJmLWJjYWMtMGYxMTYxY2Y0Y2MzXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg,['western'],western_2503.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The Big Green,a teacher on exchange from england is placed in an underachieving texas school where she coaches the students in soccer improving their selfesteem and leading to unexpected success,https://m.media-amazon.com/images/M/MV5BNmY4NWVkM2UtY2FkZC00NWJiLTg5N2EtYzk4NjJkMGE0YzA3XkEyXkFqcGdeQXVyNTM5NzI0NDY@.jpg,['sport'],sport_2504.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Big Knife,hollywood actor charles castle is pressured by his studio boss into a criminal coverup to protect his valuable career,https://m.media-amazon.com/images/M/MV5BMGM1M2UzNTAtMjdhNy00MzIzLWJlNjItNjc5MDdkNTgxMjVjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,['film noir'],film noir_2505.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Big Red One,a hardened sergeant and the four core members of his infantry unit try to survive world war ii as they move from battle to battle throughout europe,https://m.media-amazon.com/images/M/MV5BMGM3MmI0ZDUtYzE1ZS00YWE4LWEzY2UtNjhiZTBiZTEyMzY1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,['war'],war_2506.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
The Big Shave,in the process of shaving a young man cuts himself a lot,https://m.media-amazon.com/images/M/MV5BMGYyZmE5NmUtZmQ5Ny00YTVkLWJjMDQtMGQwMWQ0ZTZhMTYxXkEyXkFqcGdeQXVyNzgzODI1OTE@.jpg,['short film'],short film_2507.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Big Short,in 20062007 a group of investors bet against the us mortgage market in their research they discover how flawed and corrupt the market is,https://m.media-amazon.com/images/M/MV5BNDc4MThhN2EtZjMzNC00ZDJmLThiZTgtNThlY2UxZWMzNjdkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg,"['comedy', 'drama', 'history']",comedy drama history_2508.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Biggest Little Farm,documentarian john chester and his wife molly work to develop a sustainable farm on 200 acres outside of los angeles,https://m.media-amazon.com/images/M/MV5BMjQ1MjM0OTE2Ml5BMl5BanBnXkFtZTgwMzgwMDY4NzM@.jpg,['documentary'],documentary_2509.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Birds,a wealthy san francisco socialite pursues a potential boyfriend to a small northern california town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people,https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx.jpg,"['horror', 'romance']",horror romance_2510.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Birth of a Nation,the stoneman family finds its friendship with the camerons affected by the civil war both fighting in opposite armies the development of the war in their lives plays through to lincolns assassination and the birth of the ku klux klan,https://m.media-amazon.com/images/M/MV5BYTM4ZDhiYTQtYzExNC00YjVlLTg2YWYtYTk3NTAzMzcwNTExXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,['war'],war_2511.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
